Id,SalePrice
1647,167247.5
1648,142092.24
1649,143312.5
1650,116398.08
1651,124193.83
1652,91819.0
1653,97168.0
1654,160425.61
1655,143864.61
1656,150812.67
1657,157706.61
1658,153930.9
1659,137583.03
1660,145099.0
1661,443884.89
1662,384637.65
1663,357331.03
1664,442103.44
1665,333621.58
1666,302292.05
1667,345281.29
1668,336550.8
1669,276720.73
1670,334439.05
1671,244402.67
1672,444856.24
1673,321337.46
1674,257733.18
1675,188937.27
1676,191227.6
1677,214580.99
1678,436331.76
1679,354954.87
1680,363903.03
1681,272316.62
1682,289975.36
1683,182839.67
1684,184595.25
1685,175394.73
1686,169129.89
1687,171604.98
1688,199972.13
1689,199758.04
1690,181390.64
1691,171683.58
1692,260306.57
1693,170712.43
1694,181157.64
1695,176058.75
1696,276347.8
1697,175415.15
1698,335768.6
1699,327394.79
1700,257387.05
1701,277045.93
1702,296220.74
1703,280469.13
1704,285605.79
1705,230388.3
1706,405063.18
1707,215298.49
1708,221704.63
1709,280283.52
1710,220839.65
1711,251906.4
1712,304538.29
1713,230821.91
1714,222082.03
1715,198615.28
1716,193922.49
1717,172132.65
1718,160085.72
1719,213824.0
1720,248325.13
1721,183157.05
1722,152920.5
1723,155273.83
1724,221659.14
1725,237936.58
1726,192841.5
1727,170624.73
1728,185469.3
1729,165589.13
1730,164968.82
1731,126254.58
1732,120590.73
1733,122171.82
1734,135815.5
1735,131108.68
1736,121908.08
1737,342353.97
1738,214605.7
1739,265754.24
1740,189578.86
1741,183041.02
1742,173017.66
1743,180334.5
1744,326352.53
1745,239011.9
1746,306836.45
1747,213365.59
1748,218073.24
1749,158715.27
1750,144866.85
1751,249425.81
1752,113357.5
1753,156011.53
1754,207552.63
1755,168818.4
1756,116128.38
1757,117670.61
1758,140820.75
1759,166883.01
1760,154203.5
1761,152676.24
1762,181494.81
1763,162414.5
1764,117801.08
1765,165390.53
1766,163957.0
1767,186307.55
1768,136754.25
1769,169805.2
1770,138125.5
1771,134970.37
1772,141555.37
1773,137628.0
1774,126746.58
1775,135378.76
1776,137867.25
1777,112920.0
1778,134551.0
1779,129143.0
1780,177084.2
1781,129597.75
1782,101839.32
1783,129038.65
1784,99058.02
1785,110604.3
1786,146676.87
1787,173340.7
1788,58205.22
1789,93392.0
1790,84565.76
1791,173066.73
1792,156322.5
1793,124355.59
1794,131563.75
1795,141309.75
1796,151952.0
1797,106635.46
1798,129244.83
1799,114971.58
1800,138804.87
1801,145438.73
1802,143267.02
1803,148704.5
1804,138637.08
1805,134663.33
1806,123034.17
1807,130583.24
1808,120566.75
1809,135309.25
1810,142405.62
1811,122733.5
1812,115307.0
1813,120080.04
1814,93452.1
1815,56500.99
1816,109305.5
1817,121892.85
1818,138804.0
1819,120008.83
1820,83189.0
1821,127331.88
1822,145772.84
1823,65350.2
1824,141960.82
1825,143949.43
1826,108933.01
1827,113305.11
1828,138781.68
1829,104778.5
1830,133770.5
1831,175646.85
1832,116365.95
1833,141632.87
1834,146111.73
1835,159722.9
1836,134787.0
1837,95281.28
1838,143683.54
1839,86696.0
1840,170964.82
1841,142315.49
1842,94655.5
1843,137115.5
1844,144048.5
1845,158153.74
1846,149717.59
1847,170614.24
1848,61418.99
1849,137954.0
1850,129299.75
1851,148693.87
1852,125219.5
1853,135364.93
1854,169244.29
1855,164356.1
1856,207906.99
1857,191608.79
1858,148298.62
1859,130752.44
1860,145040.97
1861,130603.86
1862,287797.63
1863,275418.31
1864,275418.31
1865,316517.47
1866,320034.98
1867,235235.97
1868,294542.12
1869,189133.81
1870,216927.83
1871,247676.5
1872,180131.71
1873,225111.65
1874,140478.0
1875,207272.35
1876,196364.6
1877,197275.61
1878,212241.6
1879,133771.0
1880,129433.2
1881,216386.02
1882,269855.88
1883,212047.36
1884,218513.78
1885,262178.09
1886,290226.75
1887,183207.26
1888,266458.38
1889,173142.59
1890,129421.25
1891,144086.86666666667
1892,109237.18
1893,130542.5
1894,120462.58
1895,151773.0
1896,124138.34
1897,114464.5
1898,117002.01
1899,139238.0
1900,150966.77
1901,167353.71
1902,116430.27
1903,229064.33
1904,132561.75
1905,177579.0
1906,160354.9
1907,189822.85
1908,113405.6
1909,124625.1
1910,123121.8
1911,195066.7
1912,279323.85
1913,150593.27
1914,62018.16
1915,321163.71
1916,71164.98
1917,250793.93
1918,138943.25
1919,167453.74
1920,174407.71
1921,369641.8
1922,313920.48
1923,223841.64
1924,203546.17
1925,237308.61
1926,368411.3
1927,142078.0
1928,161266.0
1929,129493.5
1930,144497.37
1931,137996.0
1932,140978.31
1933,170429.1
1934,177637.97
1935,175925.03
1936,180950.2
1937,187830.5
1938,172046.82
1939,275339.15
1940,193494.0
1941,179155.05
1942,190688.4
1943,194995.22
1944,323227.36
1945,378524.9
1946,156007.05
1947,343161.73
1948,159001.34
1949,233499.42
1950,173135.6
1951,262772.32
1952,226456.04
1953,165801.0
1954,214526.38
1955,134710.83
1956,263537.89
1957,175223.25
1958,296811.2
1959,150799.57
1960,120213.42
1961,113333.08
1962,92416.0
1963,99087.0
1964,105324.88
1965,149298.3
1966,140575.83
1967,267661.5
1968,363397.46
1969,344608.08
1970,418230.68
1971,431072.81
1972,351244.28
1973,268748.05
1974,299325.17
1975,459288.39
1976,265135.23
1977,324063.22
1978,364555.9
1979,372152.66
1980,202286.84
1981,345343.9
1982,214543.94
1983,214345.6
1984,175362.86
1985,189578.5
1986,195676.5
1987,193242.71
1988,182794.82
1989,210709.59
1990,223679.67
1991,212925.99
1992,212855.53
1993,180744.42
1994,245886.04
1995,190420.24
1996,265243.41
1997,327242.67
1998,317593.76
1999,250628.87
2000,309401.51
2001,275047.1
2002,221647.33
2003,261219.73
2004,257538.67
2005,229238.94
2006,221653.12
2007,265834.87
2008,221991.37
2009,193738.4
2010,206394.8
2011,164653.06
2012,180657.01
2013,183827.35
2014,185805.65
2015,202762.15
2016,192314.9
2017,205647.28
2018,128354.5
2019,129093.58
2020,117695.0
2021,118047.74
2022,183404.5
2023,153409.63
2024,222613.34
2025,400234.78
2026,172712.39
2027,156550.98
2028,155674.09
2029,171913.18
2030,275338.89
2031,253413.32
2032,253119.78
2033,263813.0
2034,167417.35
2035,208672.11
2036,195640.35
2037,195511.35
2038,360342.23
2039,221423.54
2040,418696.76
2041,298739.34
2042,222275.95
2043,158543.32
2044,176438.0
2045,209896.0
2046,133880.89
2047,146517.29
2048,133115.25
2049,134850.2
2050,183989.5
2051,123512.58
2052,132849.0
2053,145653.5
2054,87212.37
2055,145220.0
2056,143830.75
2057,125229.75
2058,219501.34
2059,112821.61
2060,157424.34
2061,164862.95
2062,135840.25
2063,119379.74
2064,135605.5
2065,116922.16
2066,179332.5
2067,154815.5
2068,137611.6
2069,88346.3
2070,114867.56
2071,92705.5
2072,136040.87
2073,138948.35
2074,175150.19
2075,146052.0
2076,117263.58
2077,142247.5
2078,132297.0
2079,122678.0
2080,127094.5
2081,124199.83
2082,127445.64
2083,142685.2
2084,115718.16
2085,133103.5
2086,136135.5
2087,124294.75
2088,107503.41
2089,95339.0
2090,140912.53
2091,136234.84
2092,133777.62
2093,132632.0
2094,134105.27
2095,138025.0
2096,89144.5
2097,108856.1
2098,141543.08
2099,52944.31
2100,147574.97
2101,124066.05
2102,151132.61
2103,107717.8
2104,132609.53
2105,132479.49
2106,76770.3
2107,236866.46
2108,122628.0
2109,132646.25
2110,129391.62
2111,159895.51
2112,137409.87
2113,119083.5
2114,121214.5
2115,149482.59
2116,125495.35
2117,144726.95
2118,120231.0
2119,115320.76
2120,119935.37
2121,99286.44
2122,105452.02
2123,97410.11
2124,193956.65
2125,122939.95
2126,141391.79
2127,152194.33
2128,136836.32
2129,101906.5
2130,142430.08
2131,154625.24
2132,116177.27
2133,118465.26
2134,118465.0
2135,106137.25
2136,88805.92
2137,110881.79
2138,135492.0
2139,154130.37
2140,139886.0
2141,143816.33
2142,135176.5
2143,144550.62
2144,111532.2
2145,132747.25
2146,167678.0
2147,153441.2
2148,122168.54
2149,134922.58
2150,211611.65
2151,127498.53
2152,171675.4
2153,152288.0
2154,117538.2
2155,140654.19
2156,218326.07
2157,213135.74
2158,249047.48
2159,232417.82
2160,178552.73
2161,260461.08
2162,442391.15
2163,354116.02
2164,254813.98
2165,186683.2
2166,142908.5
2167,183833.9
2168,211216.8
2169,195650.75
2170,221939.34
2171,154991.87
2172,136634.75
2173,175122.65
2174,235710.38
2175,301202.57
2176,305021.2
2177,252451.49
2178,241086.32
2179,142910.35
2180,188280.01
2181,193834.57
2182,212854.66
2183,193184.32
2184,138133.5
2185,147634.61
2186,138107.0
2187,149916.37
2188,153390.14
2189,212939.92
2190,96025.93
2191,96250.84
2192,96580.47
2193,109800.76
2194,116848.25
2195,109351.5
2196,126825.44
2197,112123.61
2198,159054.35
2199,153547.87
2200,132104.8
2201,137442.75
2202,195305.35
2203,154080.91
2204,186213.55
2205,128926.0
2206,123166.25
2207,223735.35
2208,234086.61
2209,186722.74
2210,114334.93
2211,115404.75
2212,119553.26
2213,112232.26
2214,156391.5
2215,118357.75
2216,144083.81
2217,80101.14
2218,107464.78
2219,79839.69
2220,86408.39
2221,320910.43
2222,216560.18
2223,254811.24
2224,208868.03
2225,149943.43
2226,183015.0
2227,195983.93
2228,254882.23
2229,253961.27
2230,163452.64
2231,198187.5
2232,183158.55
2233,176483.35
2234,234594.81
2235,191338.65
2236,290188.34
2237,314569.63
2238,193920.19
2239,133899.33
2240,166913.33
2241,140201.71
2242,131953.5
2243,145385.32
2244,95474.5
2245,90506.5
2246,147919.5
2247,108747.6
2248,127154.0
2249,127773.5
2250,126488.5
2251,142917.48
2252,175048.0
2253,161794.42
2254,181995.0
2255,184189.85
2256,190461.19
2257,204684.33
2258,175088.38
2259,184600.0
2260,139466.83
2261,180219.97
2262,191015.0
2263,321191.91
2264,471416.88
2265,160589.53
2266,276839.83
2267,383745.66
2268,425085.5
2269,163252.67
2270,186637.9
2271,200740.58
2272,190784.8
2273,166319.0
2274,172484.24
2275,165072.5
2276,165829.4
2277,169303.82
2278,161235.89
2279,127022.43
2280,121169.57
2281,178370.23
2282,173269.25
2283,100391.5
2284,105599.96
2285,140977.01
2286,128128.5
2287,360716.2
2288,289660.89
2289,370776.86
2290,432192.1
2291,325028.81
2292,409543.31
2293,431915.35
2294,412502.66
2295,435944.57
2296,318842.99
2297,275592.38
2298,356624.78
2299,365672.15
2300,315359.4
2301,271174.36
2302,217361.93
2303,292262.93
2304,257915.0
2305,177379.62
2306,176258.13
2307,185454.52
2308,230169.44
2309,282228.86
2310,217814.86
2311,177270.16
2312,173637.34
2313,176500.56
2314,193210.09
2315,171737.58
2316,186356.66
2317,180017.33
2318,175142.3
2319,182546.9
2320,179501.79
2321,254616.32
2322,175960.53
2323,180422.64
2324,168338.12
2325,213674.39
2326,172790.33
2327,218607.03
2328,234597.68
2329,181270.4
2330,180627.7
2331,338736.23
2332,422162.46
2333,309727.35
2334,263459.31
2335,262335.93
2336,309249.07
2337,201221.7
2338,256590.11
2339,250571.92
2340,377046.44
2341,221255.6
2342,239684.83
2343,220435.34
2344,248442.56
2345,251908.56
2346,214941.87
2347,195648.87
2348,234458.61
2349,171741.89
2350,269920.18
2351,265794.62
2352,271815.08
2353,217255.38
2354,143008.7
2355,169652.55
2356,151456.45
2357,209491.26
2358,203640.2
2359,136908.93
2360,125573.0
2361,135147.5
2362,270944.86
2363,141454.5
2364,146671.25
2365,207971.51
2366,194890.53
2367,239487.95
2368,183320.87
2369,231733.29
2370,171126.04
2371,174437.0
2372,191129.4
2373,262176.43
2374,296473.23
2375,246849.32
2376,256862.21
2377,343440.71
2378,148219.0
2379,186013.67
2380,141830.5
2381,152811.0
2382,184162.0
2383,200973.89
2384,244728.85
2385,148889.0
2386,138423.0
2387,139679.0
2388,107983.0
2389,131390.51
2390,156677.0
2391,129144.26
2392,119971.06
2393,162137.0
2394,139091.25
2395,201982.7
2396,153990.0
2397,185333.8
2398,123738.59
2399,59630.55
2400,57996.88
2401,120977.5
2402,139781.75
2403,138314.62
2404,163592.09
2405,159909.37
2406,131354.5
2407,122749.68
2408,138287.25
2409,137454.0
2410,156062.3
2411,118592.16
2412,152147.18
2413,136639.8
2414,145177.25
2415,125672.79
2416,120131.0
2417,130787.0
2418,133421.5
2419,134338.65
2420,121005.08
2421,151626.5
2422,124058.08
2423,142099.04
2424,160124.5
2425,197036.28
2426,111882.09
2427,144208.58
2428,170581.2
2429,117475.66
2430,128610.74
2431,105099.68
2432,135014.25
2433,147197.5
2434,143085.37
2435,146701.0
2436,118129.58
2437,108220.1
2438,120150.69
2439,114348.1
2440,116030.04
2441,92017.0
2442,104246.1
2443,121613.0
2444,117635.01
2445,102138.84
2446,129561.61
2447,201172.0
2448,145765.87
2449,115620.33
2450,140486.71
2451,125933.78
2452,243663.43
2453,114801.06
2454,137808.58
2455,102610.66
2456,134621.12
2457,125344.5
2458,117160.54
2459,111266.5
2460,132423.09
2461,123115.5
2462,141267.93
2463,115131.26
2464,173789.27
2465,117847.0
2466,114230.26
2467,134338.87
2468,102215.84
2469,95702.43
2470,185810.05
2471,214443.69
2472,171875.37
2473,110383.79
2474,115283.5
2475,228367.59
2476,111985.62
2477,131916.6
2478,157387.61
2479,104592.95
2480,150394.0
2481,117120.91
2482,130347.08
2483,123635.5
2484,125375.6
2485,129970.68
2486,153373.0
2487,197622.4
2488,145368.95
2489,148427.9
2490,155993.55
2491,98040.63
2492,187195.77
2493,148887.15
2494,163851.87
2495,118606.5
2496,236784.0
2497,145361.75
2498,112499.82
2499,108436.66
2500,138159.6
2501,135722.5
2502,147021.5
2503,97853.84
2504,191555.54
2505,227810.0
2506,264043.47
2507,337307.3
2508,270826.17
2509,219382.77
2510,232800.5
2511,189607.68
2512,214985.13
2513,204528.87
2514,307455.0
2515,147740.0
2516,157549.11
2517,143556.5
2518,145886.5
2519,219436.07
2520,211662.6
2521,201753.0
2522,217962.55
2523,128302.5
2524,144801.0
2525,143680.5
2526,139423.5
2527,117460.5
2528,124834.0
2529,123531.43
2530,125062.93
2531,231574.73
2532,224196.98
2533,213779.46
2534,263338.86
2535,319841.75
2536,245222.98
2537,244137.84
2538,186312.49
2539,186158.17
2540,180656.51
2541,186118.24
2542,170154.2
2543,128720.1
2544,125892.33
2545,123124.0
2546,144204.0
2547,135913.5
2548,165977.88
2549,159485.72
2550,302549.09
2551,144781.01666666666
2552,127893.62
2553,92848.95
2554,121123.46
2555,114266.0
2556,97588.62
2557,107244.41
2558,157873.53
2559,129115.71
2560,132166.25
2561,133448.52
2562,139815.37
2563,148530.83
2564,174260.0
2565,152769.5
2566,160048.87
2567,129915.77
2568,178524.92
2569,178514.8
2570,114255.26
2571,176870.1
2572,180296.4
2573,228343.49
2574,349883.15
2575,116703.76
2576,140860.3
2577,152855.14
2578,100509.54
2579,78413.07
2580,144953.17
2581,122759.34
2582,111265.75
2583,256453.41
2584,169215.98
2585,173296.8
2586,199970.55
2587,188498.7
2588,146571.0
2589,144618.25
2590,204093.64
2591,225638.58
2592,229488.89
2593,252369.63
2594,177156.85
2595,213455.23
2596,315698.7
2597,182554.22
2598,271261.21
2599,383534.12
2600,172747.57
2601,139773.13333333333
2602,85031.5
2603,90287.0
2604,87503.5
2605,86281.0
2606,144193.0
2607,174064.7
2608,192814.8
2609,165083.56
2610,128417.1
2611,152422.55
2612,152060.5
2613,128865.75
2614,124505.31
2615,152193.0
2616,139976.0
2617,169184.9
2618,169180.5
2619,215446.9
2620,181463.17
2621,188910.8
2622,198221.4
2623,268761.17
2624,261662.34
2625,343001.44
2626,167883.02
2627,182468.4
2628,406649.86
2629,619539.88
2630,366533.3
2631,462259.96
2632,418205.68
2633,336542.81
2634,403900.38
2635,150131.97
2636,189988.09
2637,153541.15
2638,258679.55
2639,178167.53
2640,152825.5
2641,102367.0
2642,179569.35
2643,103498.97
2644,120977.5
2645,98907.0
2646,93045.0
2647,100063.0
2648,135328.0
2649,149826.5
2650,142553.01
2651,153115.07
2652,438296.25
2653,266878.96
2654,236076.12
2655,379357.13
2656,345489.51
2657,346739.37
2658,300019.33
2659,307417.83
2660,318435.98
2661,352271.81
2662,333956.38
2663,271533.81
2664,280196.16
2665,302634.52
2666,299151.73
2667,172275.68
2668,182678.25
2669,178375.22
2670,297516.72
2671,183107.86
2672,178904.71
2673,197104.0
2674,202015.52
2675,161005.16
2676,194852.13
2677,196483.82
2678,273749.47
2679,256112.84
2680,267802.51
2681,409229.6
2682,329625.45
2683,511265.11
2684,309596.7
2685,345804.32
2686,274817.03
2687,291573.52
2688,238849.7
2689,208664.61
2690,433780.93
2691,194894.6
2692,150464.05
2693,188728.25
2694,150460.76
2695,203638.65
2696,195026.78
2697,205101.78
2698,197587.6
2699,171878.33
2700,168341.56
2701,153489.76
2702,111952.77
2703,143846.41
2704,144287.0
2705,130113.0
2706,127074.66
2707,129063.76
2708,138858.0
2709,116803.16
2710,127984.1
2711,266817.36
2712,339569.64
2713,162072.9
2714,151015.67
2715,172392.33
2716,153405.06
2717,203761.17
2718,249449.76
2719,160914.55
2720,160440.95
2721,137602.0
2722,158553.13
2723,131258.5
2724,129157.86
2725,136818.25
2726,143518.25
2727,167111.84
2728,168537.0
2729,152495.58
2730,142817.0
2731,116420.04
2732,119509.75
2733,156025.25
2734,157039.71
2735,133514.75
2736,154033.03
2737,122485.25
2738,138901.28
2739,159674.0
2740,136976.5
2741,146426.75
2742,152914.0
2743,153272.5
2744,140065.75
2745,135144.25
2746,136176.0
2747,153639.0
2748,134417.0
2749,131196.0
2750,136995.75
2751,127726.25
2752,258563.69
2753,152338.34
2754,181006.55
2755,122504.04
2756,91728.37
2757,67727.22
2758,88218.61
2759,142712.54
2760,138116.24
2761,144766.75
2762,146880.5
2763,184694.0
2764,181428.0
2765,257295.5
2766,143015.32
2767,91707.83
2768,127182.21
2769,112527.39
2770,143479.5
2771,117147.33
2772,132388.1
2773,157117.16
2774,135681.59
2775,135407.0
2776,141699.5
2777,148055.92
2778,121309.57
2779,129114.74
2780,96128.0
2781,101132.0
2782,105816.08
2783,106927.32
2784,123280.5
2785,138553.51
2786,76167.55
2787,116346.5
2788,85772.86
2789,194120.84
2790,101065.28
2791,120635.58
2792,74669.7
2793,185631.5
2794,104983.49
2795,123203.04
2796,103912.5
2797,200232.87
2798,126946.6
2799,124612.02
2800,83868.04
2801,111105.5
2802,143268.37
2803,154426.7
2804,155628.61
2805,101544.04
2806,92098.0
2807,162547.59
2808,143563.25
2809,138789.2
2810,132364.0
2811,160040.87
2812,144678.75
2813,152361.71
2814,144281.43
2815,95558.5
2816,263261.93
2817,144033.07
2818,131085.0
2819,162970.64
2820,137377.59
2821,110800.04
2822,200983.97
2823,228939.4
2824,166378.68
2825,169720.75
2826,136986.75
2827,140053.25
2828,221513.48
2829,173740.5
2830,215187.9
2831,190548.06
2832,210289.39
2833,263681.95
2834,219106.19
2835,217887.97
2836,189010.1
2837,162764.55
2838,151044.5
2839,186799.57
2840,182820.63
2841,202076.0
2842,211060.5
2843,152047.09
2844,163767.7
2845,123520.08
2846,212399.3
2847,200547.4
2848,220049.22
2849,213854.19
2850,255268.29
2851,247889.55
2852,207996.08
2853,245924.27
2854,142078.0
2855,189810.83
2856,215225.76
2857,190125.15
2858,185291.68
2859,132861.06
2860,137024.3
2861,112615.93
2862,198239.17
2863,133496.0
2864,257537.4
2865,142869.33
2866,135405.78
2867,94804.22
2868,101648.0
2869,120969.05
2870,156304.0
2871,115142.26
2872,56819.49
2873,110891.78
2874,132141.43
2875,111629.92
2876,159947.4
2877,141815.0
2878,163280.0
2879,138417.5
2880,109067.58
2881,165874.98
2882,165645.87
2883,175881.0
2884,187063.55
2885,187139.07
2886,196354.44
2887,96449.54
2888,120269.0
2889,61646.7
2890,79417.22
2891,139505.62
2892,63906.82
2893,124187.42
2894,66073.92
2895,319745.33
2896,265823.7
2897,192802.4
2898,150302.87
2899,226848.22
2900,161027.0
2901,180270.0
2902,180563.65
2903,339500.43
2904,343128.43
2905,146833.85
2906,191068.79
2907,126528.26
2908,131603.0
2909,147282.73
2910,83700.0
2911,85017.5
2912,156520.0
2913,88052.66
2914,86722.0
2915,85146.5
2916,86912.0
2917,149981.25
2918,135249.7
2919,238753.29
